school,pupil,lang_score,ses,IQ_verb,sex,Minority,sch_ses,sch_iqv,sch_min
177,2983,44,-7.73,1.13,1,0,-4.433,-0.1904,0
178,2985,41,-9.73,-0.87,0,0,1.099,-0.1168,0
178,2986,32,-16.73,-2.87,0,0,1.099,-0.1168,0
178,2987,37,-17.73,0.63,1,0,1.099,-0.1168,0
178,2990,41,21.27,-0.87,1,0,1.099,-0.1168,0
178,2991,43,-9.73,-3.37,1,0,1.099,-0.1168,0
178,2992,46,-9.73,0.13,1,0,1.099,-0.1168,0
178,2993,45,-17.73,0.63,1,0,1.099,-0.1168,0
178,2994,47,-8.73,0.13,1,0,1.099,-0.1168,0
178,2995,41,-8.73,-1.87,0,0,1.099,-0.1168,0
178,2996,44,21.27,-0.37,0,0,1.099,-0.1168,0
178,2997,49,-1.73,0.13,0,0,1.099,-0.1168,0
178,2998,55,21.27,4.13,0,0,1.099,-0.1168,0
178,2999,37,1.27,-3.87,1,0,1.099,-0.1168,0
178,3000,49,-9.73,4.13,1,0,1.099,-0.1168,0
178,3001,38,13.27,-0.87,0,0,1.099,-0.1168,0
178,3002,55,19.27,0.63,1,0,1.099,-0.1168,0
178,3003,46,-8.73,0.63,0,0,1.099,-0.1168,0
178,3005,45,-1.73,-0.87,0,0,1.099,-0.1168,0
178,3006,51,21.27,3.63,1,0,1.099,-0.1168,0
178,3007,53,21.27,-0.87,0,0,1.099,-0.1168,0
178,3008,52,-1.73,0.63,1,0,1.099,-0.1168,0
178,3009,53,17.27,1.13,1,0,1.099,-0.1168,0
179,3012,34,-7.73,1.13,0,0,-12.442,-0.8668,0.375
179,3013,45,-10.73,0.13,0,0,-12.442,-0.8668,0.375
179,3014,29,-7.73,0.13,0,0,-12.442,-0.8668,0.375
179,3015,19,-17.73,-2.37,0,1,-12.442,-0.8668,0.375
179,3016,24,-17.73,-1.87,1,1,-12.442,-0.8668,0.375
179,3017,30,-17.73,-0.87,1,0,-12.442,-0.8668,0.375
180,3018,33,-8.73,-2.37,1,0,-4.357,0.8369,0
180,3019,31,-14.73,-0.37,1,0,-4.357,0.8369,0
180,3020,42,-14.73,1.13,1,0,-4.357,0.8369,0
180,3021,53,2.27,1.13,0,0,-4.357,0.8369,0
180,3022,46,-14.73,0.63,1,0,-4.357,0.8369,0
180,3023,43,2.27,-0.37,0,0,-4.357,0.8369,0
180,3024,42,0.27,1.13,1,0,-4.357,0.8369,0
180,3025,40,-14.73,-0.37,1,0,-4.357,0.8369,0
180,3026,45,16.27,1.13,1,0,-4.357,0.8369,0
180,3027,40,-5.73,-0.37,0,0,-4.357,0.8369,0
180,3028,41,-14.73,0.13,1,0,-4.357,0.8369,0
180,3029,35,-10.73,-0.37,0,0,-4.357,0.8369,0
180,3030,39,4.27,1.13,0,0,-4.357,0.8369,0
180,3031,31,-16.73,1.63,0,0,-4.357,0.8369,0
180,3032,45,-8.73,0.13,0,0,-4.357,0.8369,0
180,3033,54,-10.73,4.63,0,0,-4.357,0.8369,0
180,3034,49,-8.73,2.63,1,0,-4.357,0.8369,0
180,3035,47,17.27,3.13,0,0,-4.357,0.8369,0
180,3036,44,-12.73,1.63,1,0,-4.357,0.8369,0
180,3037,41,2.27,-0.37,1,0,-4.357,0.8369,0
180,3038,40,2.27,0.63,0,0,-4.357,0.8369,0
180,3039,39,-8.73,-0.87,0,0,-4.357,0.8369,0
180,3040,48,2.27,0.63,1,0,-4.357,0.8369,0
180,3041,54,4.27,2.63,0,0,-4.357,0.8369,0
180,3042,50,-8.73,1.63,0,0,-4.357,0.8369,0
180,3043,51,-14.73,1.13,1,0,-4.357,0.8369,0
180,3044,50,17.27,1.13,0,0,-4.357,0.8369,0
181,3045,29,-1.73,-2.37,1,0,-3.551,-0.2198,0.059
181,3046,36,-17.73,-0.37,0,0,-3.551,-0.2198,0.059
181,3047,29,2.27,-4.37,0,0,-3.551,-0.2198,0.059
181,3048,33,-6.73,-0.87,1,0,-3.551,-0.2198,0.059
181,3049,46,-3.73,0.13,0,0,-3.551,-0.2198,0.059
181,3051,43,2.27,2.63,1,0,-3.551,-0.2198,0.059
181,3052,35,-9.73,-0.37,1,1,-3.551,-0.2198,0.059
181,3053,47,4.27,0.63,1,0,-3.551,-0.2198,0.059
181,3054,37,-17.73,-2.37,1,0,-3.551,-0.2198,0.059
181,3055,44,-8.73,-1.37,1,0,-3.551,-0.2198,0.059
181,3056,36,-9.73,0.13,0,0,-3.551,-0.2198,0.059
181,3057,45,-6.73,-0.37,1,0,-3.551,-0.2198,0.059
181,3058,41,8.27,-0.37,0,0,-3.551,-0.2198,0.059
181,3059,48,-9.73,3.63,0,0,-3.551,-0.2198,0.059
181,3060,42,6.27,3.63,0,0,-3.551,-0.2198,0.059
181,3061,39,2.27,0.13,1,0,-3.551,-0.2198,0.059
182,3062,29,-17.73,-5.37,0,1,-17.727,-2.6446,0.889
182,3063,24,-17.73,-5.37,0,1,-17.727,-2.6446,0.889
182,3064,41,-17.73,-0.37,0,1,-17.727,-2.6446,0.889
182,3065,46,-17.73,-0.87,0,1,-17.727,-2.6446,0.889
182,3066,37,-17.73,0.13,1,0,-17.727,-2.6446,0.889
182,3067,34,-17.73,-1.37,0,1,-17.727,-2.6446,0.889
182,3068,30,-17.73,-3.37,0,1,-17.727,-2.6446,0.889
182,3069,35,-17.73,-3.37,0,1,-17.727,-2.6446,0.889
182,3070,38,-17.73,-3.87,1,1,-17.727,-2.6446,0.889
183,3071,40,-4.73,0.13,1,0,-0.534,-0.3023,0.065
183,3072,39,15.27,-1.37,0,0,-0.534,-0.3023,0.065
183,3073,45,-2.73,-0.87,1,0,-0.534,-0.3023,0.065
183,3074,45,-7.73,0.13,1,0,-0.534,-0.3023,0.065
183,3075,44,-2.73,-0.37,1,0,-0.534,-0.3023,0.065
183,3076,46,-4.73,-0.87,0,0,-0.534,-0.3023,0.065
183,3077,48,2.27,0.13,0,0,-0.534,-0.3023,0.065
183,3078,47,-4.73,0.63,1,0,-0.534,-0.3023,0.065
183,3079,27,-2.73,-0.37,1,0,-0.534,-0.3023,0.065
183,3080,43,22.27,0.13,1,0,-0.534,-0.3023,0.065
183,3081,26,-12.73,-0.87,0,1,-0.534,-0.3023,0.065
183,3082,31,-9.73,-2.87,0,0,-0.534,-0.3023,0.065
183,3083,34,-7.73,0.63,0,0,-0.534,-0.3023,0.065
183,3084,32,-12.73,-0.37,1,0,-0.534,-0.3023,0.065
183,3085,47,5.27,0.63,0,0,-0.534,-0.3023,0.065
183,3086,49,9.27,-0.87,0,0,-0.534,-0.3023,0.065
183,3087,40,9.27,2.13,0,0,-0.534,-0.3023,0.065
183,3088,41,15.27,1.13,0,0,-0.534,-0.3023,0.065
183,3089,53,12.27,1.63,0,0,-0.534,-0.3023,0.065
183,3090,52,-4.73,0.13,0,0,-0.534,-0.3023,0.065
183,3091,47,-7.73,-0.37,1,0,-0.534,-0.3023,0.065
183,3092,34,-4.73,3.13,0,0,-0.534,-0.3023,0.065
183,3093,27,-7.73,-1.37,0,0,-0.534,-0.3023,0.065
183,3094,41,0.27,-1.37,0,0,-0.534,-0.3023,0.065
183,3095,41,15.27,-0.37,1,0,-0.534,-0.3023,0.065
183,3096,44,12.27,0.13,0,0,-0.534,-0.3023,0.065
183,3097,37,-12.73,0.13,0,0,-0.534,-0.3023,0.065
183,3098,36,-2.73,-0.87,1,0,-0.534,-0.3023,0.065
183,3099,49,5.27,0.63,1,0,-0.534,-0.3023,0.065
183,3100,41,-9.73,-1.87,1,0,-0.534,-0.3023,0.065
183,3101,17,-17.73,-5.87,0,1,-0.534,-0.3023,0.065
184,3103,41,-17.73,-0.87,1,0,4.824,0.409,0.069
184,3104,51,-4.73,6.13,0,0,4.824,0.409,0.069
184,3105,31,-7.73,2.63,1,0,4.824,0.409,0.069
184,3106,41,12.27,-1.87,1,0,4.824,0.409,0.069
184,3107,37,-7.73,0.13,0,0,4.824,0.409,0.069
184,3108,48,15.27,-0.87,1,0,4.824,0.409,0.069
184,3109,47,22.27,-1.37,1,0,4.824,0.409,0.069
184,3110,32,9.27,-0.87,1,0,4.824,0.409,0.069
184,3111,48,19.27,1.13,0,0,4.824,0.409,0.069
184,3112,40,15.27,-0.37,0,0,4.824,0.409,0.069
184,3113,47,22.27,0.63,0,0,4.824,0.409,0.069
184,3114,54,22.27,3.63,1,0,4.824,0.409,0.069
184,3115,43,-10.73,-0.87,0,0,4.824,0.409,0.069
184,3116,37,2.27,0.13,1,0,4.824,0.409,0.069
184,3117,41,15.27,1.13,0,0,4.824,0.409,0.069
184,3118,49,-7.73,1.13,1,0,4.824,0.409,0.069
184,3119,42,-0.73,0.13,0,0,4.824,0.409,0.069
184,3120,32,-10.73,0.13,1,0,4.824,0.409,0.069
184,3121,40,9.27,0.63,0,0,4.824,0.409,0.069
184,3122,36,-2.73,1.13,0,1,4.824,0.409,0.069
184,3123,53,12.27,2.63,1,0,4.824,0.409,0.069
184,3124,23,-14.73,-0.37,0,0,4.824,0.409,0.069
184,3125,42,5.27,0.63,0,0,4.824,0.409,0.069
184,3126,38,-4.73,-0.37,1,0,4.824,0.409,0.069
184,3127,43,9.27,5.13,0,1,4.824,0.409,0.069
184,3128,51,19.27,1.13,0,0,4.824,0.409,0.069
184,3129,41,-17.73,-2.37,1,0,4.824,0.409,0.069
184,3130,52,19.27,-0.87,1,0,4.824,0.409,0.069
186,3131,33,9.27,-2.87,0,0,11.273,0.6654,0
186,3133,40,-6.73,-1.37,0,0,11.273,0.6654,0
186,3134,48,-5.73,1.13,0,0,11.273,0.6654,0
186,3135,41,0.27,-1.37,0,0,11.273,0.6654,0
186,3136,40,-7.73,-0.87,0,0,11.273,0.6654,0
186,3137,41,18.27,0.13,0,0,11.273,0.6654,0
186,3140,42,7.27,-0.37,0,0,11.273,0.6654,0
186,3141,55,21.27,0.13,1,0,11.273,0.6654,0
186,3142,51,17.27,0.13,0,0,11.273,0.6654,0
186,3143,37,4.27,0.63,0,0,11.273,0.6654,0
186,3144,42,21.27,1.13,1,0,11.273,0.6654,0
186,3145,44,15.27,2.13,1,0,11.273,0.6654,0
186,3146,51,21.27,0.63,1,0,11.273,0.6654,0
186,3147,49,13.27,0.63,0,0,11.273,0.6654,0
186,3149,46,9.27,1.13,1,0,11.273,0.6654,0
186,3150,44,-8.73,1.13,0,0,11.273,0.6654,0
186,3152,51,5.27,1.63,1,0,11.273,0.6654,0
186,3154,52,17.27,1.13,1,0,11.273,0.6654,0
186,3155,48,18.27,1.13,0,0,11.273,0.6654,0
186,3156,55,21.27,5.13,1,0,11.273,0.6654,0
186,3157,47,12.27,0.13,0,0,11.273,0.6654,0
186,3158,56,21.27,0.63,1,0,11.273,0.6654,0
186,3159,54,18.27,-0.37,0,0,11.273,0.6654,0
186,3160,54,21.27,-1.37,1,0,11.273,0.6654,0
186,3161,54,15.27,6.63,0,0,11.273,0.6654,0
187,3162,32,-10.73,-0.37,0,0,-3.061,0.5591,0
187,3163,26,-12.73,-0.87,0,0,-3.061,0.5591,0
187,3164,41,-1.73,-1.37,0,0,-3.061,0.5591,0
187,3165,37,-10.73,-3.87,1,0,-3.061,0.5591,0
187,3166,50,2.27,-0.37,0,0,-3.061,0.5591,0
187,3167,41,2.27,-0.87,0,0,-3.061,0.5591,0
187,3168,33,17.27,0.63,0,0,-3.061,0.5591,0
187,3169,36,17.27,0.13,1,0,-3.061,0.5591,0
187,3170,41,2.27,2.13,0,0,-3.061,0.5591,0
187,3171,42,2.27,1.63,1,0,-3.061,0.5591,0
187,3172,29,-1.73,-2.37,1,0,-3.061,0.5591,0
187,3173,37,-10.73,1.63,1,0,-3.061,0.5591,0
187,3174,32,-10.73,-0.37,0,0,-3.061,0.5591,0
187,3175,37,0.27,3.13,0,0,-3.061,0.5591,0
187,3176,31,-3.73,-0.37,0,0,-3.061,0.5591,0
187,3177,42,-8.73,3.63,1,0,-3.061,0.5591,0
187,3178,43,-10.73,0.13,1,0,-3.061,0.5591,0
187,3179,49,4.27,1.13,1,0,-3.061,0.5591,0
187,3180,40,-4.73,1.13,0,0,-3.061,0.5591,0
187,3181,22,-10.73,-0.37,0,0,-3.061,0.5591,0
187,3183,48,-8.73,-1.87,0,0,-3.061,0.5591,0
187,3184,43,-8.73,0.13,0,0,-3.061,0.5591,0
187,3185,43,-3.73,0.13,0,0,-3.061,0.5591,0
187,3186,43,0.27,0.63,0,0,-3.061,0.5591,0
187,3187,54,9.27,5.13,0,0,-3.061,0.5591,0
187,3188,57,-10.73,6.13,0,0,-3.061,0.5591,0
188,3189,50,-10.73,1.63,1,0,-2.894,-0.8668,0.167
188,3190,26,-4.73,-3.37,0,0,-2.894,-0.8668,0.167
188,3191,36,-4.73,-1.37,1,0,-2.894,-0.8668,0.167
188,3192,20,-4.73,-1.37,0,0,-2.894,-0.8668,0.167
188,3193,46,12.27,-0.87,0,0,-2.894,-0.8668,0.167
188,3194,39,2.27,-1.37,0,0,-2.894,-0.8668,0.167
188,3195,34,12.27,-1.37,1,1,-2.894,-0.8668,0.167
188,3196,33,-9.73,-1.37,1,0,-2.894,-0.8668,0.167
188,3197,44,-9.73,-0.37,0,0,-2.894,-0.8668,0.167
188,3198,42,-9.73,-0.37,1,0,-2.894,-0.8668,0.167
188,3199,48,2.27,0.13,0,1,-2.894,-0.8668,0.167
188,3200,25,-9.73,-0.37,1,0,-2.894,-0.8668,0.167
189,3201,38,-7.73,-0.37,1,0,-2.449,-0.3668,0.056
189,3202,44,-12.73,2.63,1,0,-2.449,-0.3668,0.056
189,3203,48,-10.73,-1.37,1,0,-2.449,-0.3668,0.056
189,3204,46,12.27,0.13,0,0,-2.449,-0.3668,0.056
189,3205,49,-0.73,3.13,0,0,-2.449,-0.3668,0.056
189,3206,43,-7.73,-4.87,1,0,-2.449,-0.3668,0.056
189,3207,39,-7.73,1.13,0,0,-2.449,-0.3668,0.056
189,3208,35,-7.73,-2.87,0,0,-2.449,-0.3668,0.056
189,3209,31,-12.73,-2.87,0,0,-2.449,-0.3668,0.056
189,3210,40,-17.73,-0.87,0,0,-2.449,-0.3668,0.056
189,3211,53,-7.73,0.63,1,0,-2.449,-0.3668,0.056
189,3212,44,2.27,1.13,1,0,-2.449,-0.3668,0.056
189,3213,52,12.27,1.13,1,0,-2.449,-0.3668,0.056
189,3214,33,2.27,-0.87,0,0,-2.449,-0.3668,0.056
189,3215,49,20.27,0.13,1,1,-2.449,-0.3668,0.056
189,3216,40,7.27,-0.87,1,0,-2.449,-0.3668,0.056
189,3217,48,5.27,3.13,0,0,-2.449,-0.3668,0.056
189,3218,17,-12.73,-4.87,0,0,-2.449,-0.3668,0.056
190,3219,33,2.27,-1.37,1,0,4.273,0.0016,0.053
190,3220,44,9.27,0.13,1,0,4.273,0.0016,0.053
190,3221,39,-16.73,-0.37,1,0,4.273,0.0016,0.053
190,3222,48,13.27,0.63,0,0,4.273,0.0016,0.053
190,3223,26,-11.73,-0.87,0,1,4.273,0.0016,0.053
190,3224,47,17.27,1.13,0,0,4.273,0.0016,0.053
190,3225,47,-4.73,-0.37,1,0,4.273,0.0016,0.053
190,3226,53,2.27,-3.37,1,0,4.273,0.0016,0.053
190,3227,54,8.27,0.13,0,0,4.273,0.0016,0.053
190,3228,41,-4.73,-0.87,1,0,4.273,0.0016,0.053
190,3229,51,13.27,1.63,0,0,4.273,0.0016,0.053
190,3230,53,0.27,2.13,0,0,4.273,0.0016,0.053
190,3231,52,9.27,0.13,0,0,4.273,0.0016,0.053
190,3232,45,-8.73,-1.37,1,0,4.273,0.0016,0.053
190,3233,51,21.27,2.13,0,0,4.273,0.0016,0.053
190,3234,50,21.27,0.63,1,0,4.273,0.0016,0.053
190,3235,43,0.27,-0.87,0,0,4.273,0.0016,0.053
190,3236,49,-3.73,-1.37,0,0,4.273,0.0016,0.053
190,3237,50,13.27,2.13,1,0,4.273,0.0016,0.053
192,3239,29,7.27,-2.37,0,0,-3.727,-1.3113,0
192,3240,44,2.27,0.63,1,0,-3.727,-1.3113,0
192,3241,29,5.27,-1.87,0,0,-3.727,-1.3113,0
192,3242,24,-12.73,-1.37,0,0,-3.727,-1.3113,0
192,3243,41,7.27,-1.87,0,0,-3.727,-1.3113,0
192,3244,36,-12.73,-1.87,1,0,-3.727,-1.3113,0
192,3245,30,-9.73,-0.87,0,0,-3.727,-1.3113,0
192,3246,34,-9.73,0.63,0,0,-3.727,-1.3113,0
193,3250,50,-0.73,0.63,0,0,-3.87,0.4665,0
193,3251,52,7.27,-1.37,0,0,-3.87,0.4665,0
193,3252,51,-7.73,3.13,0,0,-3.87,0.4665,0
193,3253,44,2.27,-0.37,0,0,-3.87,0.4665,0
193,3254,55,17.27,3.13,0,0,-3.87,0.4665,0
193,3255,50,-0.73,2.13,1,0,-3.87,0.4665,0
193,3256,44,-4.73,-0.87,1,0,-3.87,0.4665,0
193,3257,49,-12.73,0.63,1,0,-3.87,0.4665,0
193,3258,54,-7.73,2.13,1,0,-3.87,0.4665,0
193,3259,32,-9.73,-0.37,1,0,-3.87,0.4665,0
193,3260,52,-7.73,1.13,1,0,-3.87,0.4665,0
193,3261,48,-7.73,-0.37,1,0,-3.87,0.4665,0
194,3262,27,-16.73,-3.87,0,1,-15.189,-1.0591,0.154
194,3263,47,-16.73,-0.87,0,0,-15.189,-1.0591,0.154
194,3264,23,-16.73,-3.37,0,0,-15.189,-1.0591,0.154
194,3265,23,-16.73,-2.37,0,0,-15.189,-1.0591,0.154
194,3266,34,-16.73,-2.37,1,0,-15.189,-1.0591,0.154
194,3267,41,-16.73,-3.87,0,0,-15.189,-1.0591,0.154
194,3268,28,-12.73,-0.87,1,1,-15.189,-1.0591,0.154
194,3269,32,-16.73,-1.87,1,0,-15.189,-1.0591,0.154
194,3270,42,-16.73,-0.37,1,0,-15.189,-1.0591,0.154
194,3271,53,-16.73,2.63,0,0,-15.189,-1.0591,0.154
194,3272,47,-16.73,1.13,1,0,-15.189,-1.0591,0.154
194,3273,36,-10.73,1.13,0,0,-15.189,-1.0591,0.154
194,3274,31,-6.73,1.13,0,0,-15.189,-1.0591,0.154
195,3276,37,9.27,-1.37,1,0,-5.077,0.1808,0
195,3277,45,19.27,1.63,1,0,-5.077,0.1808,0
195,3278,23,-10.73,-0.87,0,0,-5.077,0.1808,0
195,3279,49,-12.73,3.63,0,0,-5.077,0.1808,0
195,3280,56,7.27,3.63,1,0,-5.077,0.1808,0
195,3281,43,-7.73,1.13,0,0,-5.077,0.1808,0
195,3282,44,12.27,-0.37,1,0,-5.077,0.1808,0
195,3283,45,-12.73,-0.87,1,0,-5.077,0.1808,0
195,3284,33,7.27,-1.87,0,0,-5.077,0.1808,0
195,3285,30,-12.73,-0.87,0,0,-5.077,0.1808,0
195,3286,38,-12.73,0.13,0,0,-5.077,0.1808,0
195,3287,35,-12.73,-1.37,0,0,-5.077,0.1808,0
195,3288,43,-12.73,0.13,0,0,-5.077,0.1808,0
195,3289,38,-12.73,1.13,0,0,-5.077,0.1808,0
195,3290,37,-9.73,0.63,1,0,-5.077,0.1808,0
195,3291,34,-2.73,-0.37,0,0,-5.077,0.1808,0
195,3292,44,-7.73,-1.87,0,0,-5.077,0.1808,0
195,3293,42,-9.73,-0.87,1,0,-5.077,0.1808,0
195,3294,46,-9.73,0.13,1,0,-5.077,0.1808,0
195,3295,47,-9.73,1.13,1,0,-5.077,0.1808,0
196,3296,40,-4.73,-1.37,1,0,1.236,0.3369,0
196,3297,42,-4.73,1.13,0,0,1.236,0.3369,0
196,3298,45,-4.73,3.13,1,0,1.236,0.3369,0
196,3299,35,-7.73,0.63,0,0,1.236,0.3369,0
196,3300,39,-4.73,0.13,1,0,1.236,0.3369,0
196,3301,46,-4.73,0.13,0,0,1.236,0.3369,0
196,3302,46,-2.73,0.63,1,0,1.236,0.3369,0
196,3303,49,-0.73,0.13,1,0,1.236,0.3369,0
196,3304,32,-7.73,-0.87,0,0,1.236,0.3369,0
196,3305,40,-4.73,0.13,0,0,1.236,0.3369,0
196,3306,43,17.27,-1.37,1,0,1.236,0.3369,0
196,3307,50,12.27,4.13,0,0,1.236,0.3369,0
196,3308,55,2.27,3.13,1,0,1.236,0.3369,0
196,3309,47,12.27,-4.37,1,0,1.236,0.3369,0
196,3310,36,-7.73,1.13,0,0,1.236,0.3369,0
196,3311,44,9.27,-0.37,0,0,1.236,0.3369,0
196,3312,50,-4.73,3.63,1,0,1.236,0.3369,0
196,3313,40,0.27,0.13,0,0,1.236,0.3369,0
196,3314,50,2.27,0.63,0,0,1.236,0.3369,0
196,3315,52,19.27,1.63,1,0,1.236,0.3369,0
196,3316,55,22.27,3.63,1,0,1.236,0.3369,0
196,3317,30,-4.73,-2.37,1,0,1.236,0.3369,0
196,3318,26,-9.73,-4.37,1,0,1.236,0.3369,0
196,3319,45,-4.73,2.13,0,0,1.236,0.3369,0
196,3320,35,-9.73,-1.37,0,0,1.236,0.3369,0
196,3321,37,12.27,-1.37,1,0,1.236,0.3369,0
196,3322,45,12.27,0.63,1,0,1.236,0.3369,0
197,3323,43,-0.73,2.13,1,0,-0.577,1.7332,0
197,3324,50,-4.73,1.63,1,0,-0.577,1.7332,0
197,3325,46,2.27,0.63,1,0,-0.577,1.7332,0
197,3326,50,-0.73,3.13,1,0,-0.577,1.7332,0
197,3327,53,2.27,1.63,1,0,-0.577,1.7332,0
197,3328,53,2.27,2.63,1,0,-0.577,1.7332,0
197,3329,37,-4.73,-1.37,1,0,-0.577,1.7332,0
197,3330,46,-0.73,0.13,1,0,-0.577,1.7332,0
197,3331,45,5.27,-0.37,0,0,-0.577,1.7332,0
197,3332,51,2.27,3.63,0,0,-0.577,1.7332,0
197,3333,37,-0.73,-0.37,0,0,-0.577,1.7332,0
197,3334,49,-4.73,2.63,0,0,-0.577,1.7332,0
197,3335,46,-4.73,3.13,0,0,-0.577,1.7332,0
197,3336,37,-7.73,1.13,0,0,-0.577,1.7332,0
197,3337,37,-7.73,0.13,0,0,-0.577,1.7332,0
197,3338,23,-4.73,1.13,0,0,-0.577,1.7332,0
197,3339,47,2.27,1.63,0,0,-0.577,1.7332,0
197,3340,49,2.27,0.63,0,0,-0.577,1.7332,0
197,3341,51,12.27,6.13,0,0,-0.577,1.7332,0
197,3342,56,-0.73,4.63,0,0,-0.577,1.7332,0
198,3344,30,-4.73,-0.37,1,0,-7.352,-0.9918,0.125
198,3345,28,-17.73,-0.87,1,0,-7.352,-0.9918,0.125
198,3346,45,2.27,1.63,1,0,-7.352,-0.9918,0.125
198,3347,31,-10.73,-2.37,1,0,-7.352,-0.9918,0.125
198,3348,29,-17.73,-3.37,0,1,-7.352,-0.9918,0.125
198,3349,49,-2.73,2.13,0,0,-7.352,-0.9918,0.125
198,3350,43,-2.73,-1.37,1,0,-7.352,-0.9918,0.125
199,3351,14,-17.73,-5.37,0,1,-9.276,-0.7575,0.219
199,3353,49,12.27,2.63,1,0,-9.276,-0.7575,0.219
199,3354,40,12.27,0.63,1,0,-9.276,-0.7575,0.219
199,3355,39,17.27,1.13,0,1,-9.276,-0.7575,0.219
199,3356,33,-10.73,1.13,0,0,-9.276,-0.7575,0.219
199,3357,30,12.27,1.63,0,0,-9.276,-0.7575,0.219
199,3358,31,-7.73,-1.37,1,0,-9.276,-0.7575,0.219
199,3359,37,2.27,-2.87,1,0,-9.276,-0.7575,0.219
199,3360,53,-0.73,2.13,1,0,-9.276,-0.7575,0.219
199,3361,42,-7.73,3.13,1,0,-9.276,-0.7575,0.219
199,3362,31,-7.73,-0.37,1,0,-9.276,-0.7575,0.219
199,3363,35,-7.73,-1.87,0,0,-9.276,-0.7575,0.219
199,3364,22,-7.73,-2.87,0,0,-9.276,-0.7575,0.219
199,3365,28,-17.73,-2.37,0,1,-9.276,-0.7575,0.219
199,3366,33,-17.73,-3.37,1,1,-9.276,-0.7575,0.219
199,3367,21,-17.73,-1.87,1,0,-9.276,-0.7575,0.219
199,3368,24,-4.73,-3.87,1,0,-9.276,-0.7575,0.219
199,3369,22,-17.73,-4.87,0,0,-9.276,-0.7575,0.219
199,3370,46,-12.73,-0.37,1,1,-9.276,-0.7575,0.219
199,3371,25,-17.73,-0.87,0,0,-9.276,-0.7575,0.219
199,3372,27,-17.73,-3.37,1,1,-9.276,-0.7575,0.219
199,3373,43,-12.73,1.63,1,0,-9.276,-0.7575,0.219
199,3374,36,-12.73,-0.87,0,0,-9.276,-0.7575,0.219
199,3375,26,-17.73,-1.87,0,1,-9.276,-0.7575,0.219
199,3376,46,-17.73,0.63,1,0,-9.276,-0.7575,0.219
199,3377,46,-17.73,0.13,1,0,-9.276,-0.7575,0.219
199,3378,44,-17.73,2.63,1,0,-9.276,-0.7575,0.219
199,3379,32,-12.73,-1.37,0,0,-9.276,-0.7575,0.219
199,3380,35,-7.73,1.63,0,0,-9.276,-0.7575,0.219
199,3381,26,-17.73,-2.87,0,0,-9.276,-0.7575,0.219
199,3382,34,-17.73,0.13,1,0,-9.276,-0.7575,0.219
201,3383,24,-10.73,-2.87,0,0,-0.567,0.4409,0.115
201,3384,38,-12.73,-2.87,1,0,-0.567,0.4409,0.115
201,3385,27,-8.73,-2.87,1,0,-0.567,0.4409,0.115
201,3386,47,4.27,-0.87,1,0,-0.567,0.4409,0.115
201,3387,48,11.27,1.13,1,0,-0.567,0.4409,0.115
201,3388,45,2.27,0.13,1,0,-0.567,0.4409,0.115
201,3390,46,-1.73,-0.37,0,0,-0.567,0.4409,0.115
201,3391,49,-8.73,2.63,0,0,-0.567,0.4409,0.115
201,3392,45,0.27,2.13,1,0,-0.567,0.4409,0.115
201,3393,49,11.27,1.63,0,0,-0.567,0.4409,0.115
201,3394,39,-10.73,1.13,0,0,-0.567,0.4409,0.115
201,3396,52,-10.73,1.13,1,0,-0.567,0.4409,0.115
201,3397,47,-10.73,-0.37,1,0,-0.567,0.4409,0.115
201,3398,46,-16.73,-0.37,0,1,-0.567,0.4409,0.115
201,3399,49,17.27,3.63,1,0,-0.567,0.4409,0.115
201,3400,50,-16.73,-0.37,0,1,-0.567,0.4409,0.115
201,3401,52,8.27,2.13,0,0,-0.567,0.4409,0.115
201,3402,50,0.27,2.13,0,0,-0.567,0.4409,0.115
201,3403,50,17.27,-0.87,0,0,-0.567,0.4409,0.115
201,3404,50,6.27,-0.87,0,0,-0.567,0.4409,0.115
201,3405,49,0.27,2.63,0,0,-0.567,0.4409,0.115
201,3406,54,17.27,3.13,0,0,-0.567,0.4409,0.115
201,3407,56,8.27,1.13,1,0,-0.567,0.4409,0.115
201,3408,53,-16.73,2.13,0,1,-0.567,0.4409,0.115
202,3409,43,6.27,-3.37,1,0,-5.442,-0.2597,0.071
202,3410,37,-8.73,-1.87,0,0,-5.442,-0.2597,0.071
202,3411,55,-3.73,0.63,1,0,-5.442,-0.2597,0.071
202,3412,46,-3.73,1.13,0,0,-5.442,-0.2597,0.071
202,3413,57,-8.73,0.13,1,0,-5.442,-0.2597,0.071
202,3414,46,-8.73,-1.37,1,0,-5.442,-0.2597,0.071
202,3415,58,13.27,1.63,1,0,-5.442,-0.2597,0.071
202,3416,49,-14.73,-0.37,1,0,-5.442,-0.2597,0.071
202,3417,49,-5.73,1.63,0,0,-5.442,-0.2597,0.071
202,3418,45,-17.73,-2.37,1,1,-5.442,-0.2597,0.071
202,3419,53,-1.73,-0.37,0,0,-5.442,-0.2597,0.071
202,3420,51,-8.73,0.63,0,0,-5.442,-0.2597,0.071
202,3421,40,-6.73,-1.37,0,0,-5.442,-0.2597,0.071
202,3422,55,-6.73,1.63,0,0,-5.442,-0.2597,0.071
203,3423,39,-7.73,-1.87,0,0,-6.127,-0.2002,0
203,3424,38,-7.73,0.13,1,0,-6.127,-0.2002,0
203,3425,27,-3.73,-2.37,0,0,-6.127,-0.2002,0
